Music Videos: id, id_artist, name, original name, type, published date, pak (y/n), views, likes, circle streaming score
7273,288,"Back Door","백도어",main,2020-09-14 00:00:00,n,392477537,6415785,0
7274,433,"Love me","널 사랑했던 한 사람",main,2020-09-14 00:00:00,n,3856729,31251,0
7275,645,"Hope","Hope",main,2020-09-14 00:00:00,n,632962,12265,0
7324,1481,"Bad idea","Bad idea",duplicate,2020-09-14 00:00:00,n,777271,66628,0
8871,426,"Departure","Departure",alternate,2020-09-14 00:00:00,n,4367231,1687,0
7389,1481,"Bad idea","Bad idea",main,2020-09-14 00:00:00,n,13945299,547696,0
18702,526,"100","100",alternate,2020-09-15 00:00:00,n,8321538,0,0
13380,765,"Dynamite","Dynamite",main,2020-09-15 00:00:00,n,962437,89343,0
9050,517,"Twinkle Star","Twinkle Star",main,2020-09-15 00:00:00,n,379945,12563,0
13671,672,"Thanks to","땡스 투",main,2020-09-15 00:00:00,n,1658991,63171,0
7276,466,"Bunny","Bunny",main,2020-09-15 00:00:00,n,86560,7641,0
7277,293,"Made For Two","Made For Two",duplicate,2020-09-15 00:00:00,n,633223,30213,0
7278,312,"You\'re in my Soul","You\'re in my Soul",main,2020-09-15 00:00:00,n,1064876,21310,0
7279,293,"Made For Two","Made For Two",main,2020-09-15 00:00:00,n,13750675,117917,0
7282,602,"Miss You","Miss You",main,2020-09-15 00:00:00,n,176900,14561,0
7283,602,"Miss You","Miss You",duplicate,2020-09-15 00:00:00,n,148223,5403,0
7284,200,"Kiss me","내일은 고백할게",main,2020-09-15 00:00:00,n,1753724,37943,66
7395,246,"Oxygen","Oxygen",main,2020-09-15 00:00:00,n,23728,1897,0
61260,7501,"Oscar","Oscar",main,2020-09-16 00:00:00,n,3562221,81483,0
9552,1481,"Bad idea","Bad idea",alternate,2020-09-16 00:00:00,n,929959,66713,0
10320,438,"Foreseeable Future","가까운 미래",main,2020-09-16 00:00:00,n,406695,3730,0
43896,5370,"Hymn","힘",duplicate,2020-09-16 00:00:00,n,1263,55,0
7290,279,"Feel Good","필 굿",main,2020-09-16 00:00:00,n,29659507,323099,0
7291,313,"Ride","Ride",main,2020-09-16 00:00:00,n,1808896,97526,0
7292,288,"Back Door","Back Door",alternate,2020-09-16 00:00:00,n,15902593,889093,0
7294,280,"Twenty-Twenty","트웬티트웬티",main,2020-09-16 00:00:00,n,2472725,84430,0
8320,280,"Twenty-Twenty","트웬티트웬티",duplicate,2020-09-16 00:00:00,n,202867,9235,0
13448,316,"Butterfly","버터플라이",duplicate,2020-09-16 00:00:00,n,25932,1095,0
13449,316,"So what","쏘 왓",duplicate,2020-09-16 00:00:00,n,14114,581,0
7307,279,"Feel Good (Secret Code)","필 굿",duplicate,2020-09-16 00:00:00,n,3686232,144827,0
29611,4400,"Sweep my hair, Darling","머리를 쓸어 넘겨줘요",main,2020-09-16 00:00:00,n,21595,1593,0
7343,662,"Jogging","Jogging",alternate,2020-09-16 00:00:00,n,269344,12928,0
15284,134,"Memories","이야기꽃",main,2020-09-16 00:00:00,n,142527,6633,0
32184,190,"B.A.D","B.A.D",alternate,2020-09-16 00:00:00,n,436181,48346,0
14381,45,"I Need U","I Need U",main,2020-09-17 00:00:00,n,249849,20503,0
14382,45,"Breakdown","Breakdown",main,2020-09-17 00:00:00,n,147037,15063,0
29230,45,"To The Sky","To The Sky",alternate,2020-09-17 00:00:00,n,230160,15627,0
29231,45,"SHOW","SHOW",main,2020-09-17 00:00:00,n,182279,14566,0
12143,135,"Falling Flowers","꽃날",main,2020-09-17 00:00:00,n,5211,91,0
7295,288,"Back Door","Back Door",alternate,2020-09-17 00:00:00,n,3625429,284859,0
14978,1170,"fine!","fine!",main,2020-09-17 00:00:00,n,542987,22757,0
14982,1170,"fine!","fine!",duplicate,2020-09-17 00:00:00,n,197644,4180,0
21153,3182,"A week","A week",main,2020-09-17 00:00:00,n,361684,535,0
8878,389,"Through the Night","Through the Night",main,2020-09-17 00:00:00,n,2080880,25557,0
48057,5160,"OK Goodbye","가도 돼",main,2020-09-17 00:00:00,n,12107,230,0
48586,4673,"Ice Cream","Ice Cream",main,2020-09-17 00:00:00,n,2353427,41818,0
7372,273,"Ddun Ddun Ddun","Ddun Ddun Ddun",main,2020-09-17 00:00:00,n,2022286,193907,0
14285,1117,"Love song","사랑노래",main,2020-09-17 00:00:00,n,366719,27418,0
11802,951,"Only me know was love","Only me know was love",main,2020-09-18 00:00:00,n,118107,2171,0
12867,1005,"The Star","별",main,2020-09-18 00:00:00,n,249809,3701,0
12868,1005,"The Star","별",duplicate,2020-09-18 00:00:00,n,185566,2380,0
15174,756,"All eyes on me","All eyes on me",alternate,2020-09-18 00:00:00,n,35245,1450,0
13940,867,"Not Without U","Not Without U",main,2020-09-18 00:00:00,n,60445,7568,0
10357,867,"Not Without U","Not Without U",duplicate,2020-09-18 00:00:00,n,16734,1472,0
7296,610,"I love you","사랑해",main,2020-09-18 00:00:00,n,119772665,2852194,0
7297,279,"Feel Good (Secret Code)","Feel Good (Secret Code)",alternate,2020-09-18 00:00:00,n,550636,33875,0
7298,661,"Open Mind","Open Mind",alternate,2020-09-18 00:00:00,n,675626,83854,0
7299,313,"Ride","Ride",alternate,2020-09-18 00:00:00,n,97586,10280,0
7300,134,"Obliviate","Obliviate",alternate,2020-09-18 00:00:00,n,481441,15198,0
7301,671,"I Just Wanna Sing","I Just Wanna Sing",duplicate,2020-09-18 00:00:00,n,41269,3977,0
7302,134,"Now, We","Now, We",alternate,2020-09-18 00:00:00,n,1370661,24136,0
7304,288,"Back Door","Back Door",alternate,2020-09-18 00:00:00,n,33194303,1283407,0
7305,45,"Helicopter","헬리콥터",main,2020-09-18 00:00:00,n,1509618,122451,0
15497,1266,"Old Song","Old Song",main,2020-09-18 00:00:00,n,29859,1274,0
7306,671,"I Just Wanna Sing","I Just Wanna Sing",main,2020-09-18 00:00:00,n,165175,21038,0
11233,781,"Covid-19","여기저기거기",main,2020-09-18 00:00:00,n,1483827,26359,0
11234,781,"Covid-19","여기저기거기",duplicate,2020-09-18 00:00:00,n,31634,1863,0
36844,4875,"Dial Your Number","너의 번호를 누르고",main,2020-09-18 00:00:00,n,2046838,7544,0
14340,1142,"Step by Step","Step by Step",main,2020-09-19 00:00:00,n,311146,5107,0
9736,838,"Lost","Lost",main,2020-09-19 00:00:00,n,348963,3672,0
53780,6645,"Missing night","니가 그리운 밤",main,2020-09-19 00:00:00,n,8028,300,0
7308,293,"Made For Two","Made For Two",alternate,2020-09-19 00:00:00,n,335932,8621,0
7309,631,"Lie after lie","거짓말의 거짓말",main,2020-09-19 00:00:00,n,203218,3669,0
47286,5797,"Nella Fantasia","Nella Fantasia",main,2020-09-19 00:00:00,n,1405628,21168,0
48585,4673,"Be Like That","Be Like That",main,2020-09-19 00:00:00,n,1420015,11266,0
20704,2908,"Dream Come True","이루어져라",main,2020-09-19 00:00:00,n,396842,5542,0
8677,56,"Break The Wall","브레이크 더 웰",main,2020-09-19 00:00:00,n,2456908,109732,0
7314,288,"Ex","미친 놈",main,2020-09-20 00:00:00,n,31336356,1349664,0
32437,1624,"ALL MINE","ALL MINE",main,2020-09-20 00:00:00,n,166947,10372,0
14032,736,"MOVIE","MOVIE",alternate,2020-09-20 00:00:00,n,2777743,49155,0
59858,7291,"Dear you","그대에게",main,2020-09-20 00:00:00,n,6784,467,0
62450,143,"HAVE A GOODNIGHT","HAVE A GOODNIGHT",main,2020-09-20 00:00:00,n,1029806,41014,0
46384,926,"When We First Met","처음 그대를 사랑했었던",main,2020-09-21 00:00:00,n,180969,2403,0
46396,926,"When We First Met","처음 그대를 사랑했었던",alternate,2020-09-21 00:00:00,n,5339,234,0
17739,1406,"Certainly","꼭",main,2020-09-21 00:00:00,n,69448,2775,0
7315,283,"The Stealer","더 스틸러",main,2020-09-21 00:00:00,n,36049337,0,55
7316,467,"La Di Da","라 디 다",main,2020-09-21 00:00:00,n,138363604,2183793,0
7322,283,"The Stealer","더 스틸러",duplicate,2020-09-21 00:00:00,n,7937006,248140,0
7359,684,"Drum","Drum",duplicate,2020-09-21 00:00:00,n,2003774,236609,0
36041,4776,"Sink","Sink",main,2020-09-21 00:00:00,n,2838,216,0
55873,6831,"The moon is hiding","달이 숨는다",main,2020-09-22 00:00:00,n,431,18,0
11077,916,"Survive","Survive",alternate,2020-09-22 00:00:00,n,17572,1501,0
17513,1390,"Dawi","Dawi",main,2020-09-22 00:00:00,n,6579,234,0
9853,841,"It Just Is","It Just Is",main,2020-09-22 00:00:00,n,13170347,309665,0
20099,110,"Delight","Delight",main,2020-09-22 00:00:00,n,56445,615,0
7317,593,"Arisong","아리송",main,2020-09-22 00:00:00,n,6139917,35672,0
7318,593,"Arisong","아리송",duplicate,2020-09-22 00:00:00,n,975060,53817,0
7319,25,"Every Second","나의 시간은",main,2020-09-22 00:00:00,n,7289715,207370,63
7320,283,"The Stealer","The Stealer",alternate,2020-09-22 00:00:00,n,1467773,90517,0
7321,425,"Tight","Tight",main,2020-09-22 00:00:00,n,766358,16044,77
7323,679,"Ddalala","Ddalala",duplicate,2020-09-22 00:00:00,n,11065195,83037,0
13214,1035,"Morning","아침",duplicate,2020-09-22 00:00:00,n,33414,2396,0
21926,4174,"Happycore","Happycore",main,2020-09-22 00:00:00,n,163339,4551,0
11963,279,"Feel Good (Secret Code)","Feel Good (Secret Code)",alternate,2020-09-22 00:00:00,n,1443653,49991,0
30146,1349,"My Love","My Love",main,2020-09-22 00:00:00,n,1135957,44559,0
15305,1158,"Dragonfly Eraser","잠자리 지우개",main,2020-09-22 00:00:00,n,43358,1479,0
15099,613,"Diamond","Diamond",alternate,2020-09-22 00:00:00,n,1015904,16983,0
47108,684,"Drum","Drum",main,2020-09-23 00:00:00,n,83728,5093,0
41233,1035,"Morning","아침",duplicate,2020-09-23 00:00:00,n,1795,84,0
7957,604,"Sand Castle","Sand Castle",main,2020-09-23 00:00:00,n,455347,9092,0
28501,1043,"Fly Away","Fly Away",main,2020-09-23 00:00:00,n,31318,513,0
47970,5860,"Hi Q6ix - Hello Summer","Hi Q6ix - Hello Summer",main,2020-09-23 00:00:00,n,52047,2728,0
28783,4426,"Bad Boy","Bad Boy",alternate,2020-09-23 00:00:00,n,10415519,0,0
8321,280,"Dr. BeBe","닥터 베베",main,2020-09-23 00:00:00,n,193392,11498,0
30596,677,"Abracadabra","자각몽",main,2020-09-23 00:00:00,n,2526419,0,0
8860,766,"BEBE","BEBE",main,2020-09-23 00:00:00,n,167037,19855,0
7327,681,"Shoot The Moon","Shoot The Moon",main,2020-09-23 00:00:00,n,7137593,48176,0
7328,681,"Shoot The Moon","Shoot The Moon",duplicate,2020-09-23 00:00:00,n,76343,9068,0
7329,593,"Arisong","Arisong",alternate,2020-09-23 00:00:00,n,74091,5271,0
7330,467,"La Di Da","La Di Da",alternate,2020-09-23 00:00:00,n,6585812,290750,0
7331,279,"Feel Good (Secret Code)","Feel Good (Secret Code)",alternate,2020-09-23 00:00:00,n,96526,5859,0
7332,1481,"Bad idea","Bad idea",alternate,2020-09-23 00:00:00,n,13481,1908,0
7334,425,"Tight","Tight",alternate,2020-09-23 00:00:00,n,164535,2346,0
7340,682,"Umbrella","Umbrella",main,2020-09-23 00:00:00,n,794880,46942,0
7341,682,"Umbrella","Umbrella",duplicate,2020-09-23 00:00:00,n,268551,20974,0
7342,662,"Straight Line","Straight Line",main,2020-09-23 00:00:00,n,379109,14570,0
7349,683,"Think of Dawn","Think of Dawn",main,2020-09-23 00:00:00,n,8883627,128601,0
7350,683,"Think of Dawn","Think of Dawn",duplicate,2020-09-23 00:00:00,n,400003,37445,0
44992,5426,"8:01","8:01",main,2020-09-23 00:00:00,n,6299,239,0
46040,5580,"water","water",main,2020-09-23 00:00:00,n,135334,1979,0
16901,1062,"Fault","티 내줘",main,2020-09-24 00:00:00,n,86682,6107,0
56333,6856,"Between Us","너랑 나, 우리",main,2020-09-24 00:00:00,n,25858,1544,0
32380,3978,"Boring Home","집에 없자",main,2020-09-24 00:00:00,n,23207,2520,0
16516,1322,"TWERK","TWERK",main,2020-09-24 00:00:00,n,237847,26949,0
7344,213,"Light","Light",duplicate,2020-09-24 00:00:00,n,289766,16346,0
7345,213,"Light","Light",main,2020-09-24 00:00:00,n,1502234,78628,0
7346,586,"Parting","소행성",main,2020-09-24 00:00:00,n,4264972,143602,0
7347,586,"Parting","소행성",duplicate,2020-09-24 00:00:00,n,560608,27672,0
7348,586,"Parting","소행성",duplicate,2020-09-24 00:00:00,n,14991,2725,0
7351,679,"Ddalala","Ddalala",main,2020-09-24 00:00:00,n,321141,15237,0
7352,683,"Think of Dawn","Think of Dawn",alternate,2020-09-24 00:00:00,n,73065,12737,0
7353,681,"Shoot The Moon","Shoot The Moon",alternate,2020-09-24 00:00:00,n,232191,3918,0
7354,283,"The Stealer","The Stealer",alternate,2020-09-24 00:00:00,n,6110589,88796,0
48584,4673,"Backyard Boy","Backyard Boy",main,2020-09-24 00:00:00,n,416266,5290,0
14033,736,"MOVIE","MOVIE",main,2020-09-24 00:00:00,n,708317,17058,0
32268,4553,"Unfamiliar separation","낮선 이별",main,2020-09-25 00:00:00,n,117914,1752,0
11078,916,"Survive","서바이브",main,2020-09-25 00:00:00,n,32946,3336,0
73037,8395,"Idea","Idea",main,2020-09-25 00:00:00,n,7399,792,0
9559,1481,"Bad idea","Bad idea",alternate,2020-09-25 00:00:00,n,580966,48763,0
43903,5370,"Hymn","힘",main,2020-09-25 00:00:00,n,2633,92,0
9143,523,"In Gwanghwamun","광화문에서",main,2020-09-25 00:00:00,n,684106,5769,0
7355,526,"One","원",main,2020-09-25 00:00:00,n,40749058,1313902,0
7356,676,"Bird","Bird",alternate,2020-09-25 00:00:00,n,931403,36471,0
8124,425,"Tight","Tight",alternate,2020-09-25 00:00:00,n,124710,3354,0
7357,213,"Light","Light",alternate,2020-09-25 00:00:00,n,251358,5303,0
7358,288,"Back Door","Back Door",alternate,2020-09-25 00:00:00,n,11177747,582406,0
7360,528,"Dynamite","Dynamite",main,2020-09-25 00:00:00,n,7771673,265635,0
9430,113,"Oh NaNa","Oh NaNa",alternate,2020-09-25 00:00:00,n,1835691,86377,0
9431,113,"Gunshot","Gunshot",alternate,2020-09-25 00:00:00,n,3136000,146808,0
30957,677,"Rocket to the Moon","로켓 투 더 문!",main,2020-09-25 00:00:00,n,96801,0,0
45628,5525,"Homemade Love Story","사랑도 세월처럼 막을 수 없나봐",main,2020-09-26 00:00:00,n,260567,1858,0
46432,5629,"Gatsby","Gatsby",main,2020-09-26 00:00:00,n,2897,123,0
7361,40,"Dynamite","Dynamite",alternate,2020-09-26 00:00:00,n,293102649,5006046,0
7362,283,"The Stealer","The Stealer",alternate,2020-09-26 00:00:00,n,9794097,319321,0
7364,467,"La Di Da","La Di Da",alternate,2020-09-26 00:00:00,n,5031803,220246,0
17364,1379,"The Moment My Heart","내 마음이 움찔했던 순간",main,2020-09-26 00:00:00,n,337181,13402,0
32730,341,"From You","From You",main,2020-09-26 00:00:00,n,176322,5103,0
59973,5552,"BENTLEY 1.5","BENTLEY 1.5",main,2020-09-27 00:00:00,n,1098248,12992,0
38217,5112,"Don\'t think about it","그런 생각은 하지마",main,2020-09-27 00:00:00,n,698381,19176,0
21835,4122,"Ties","연",main,2020-09-27 00:00:00,n,423061,10090,0
13964,1102,"September Hills","September Hills",main,2020-09-27 00:00:00,n,81508,10924,0
17552,1266,"DUMDi DUMDi","덤디덤디",main,2020-09-27 00:00:00,n,131273,12362,0
19395,1540,"A Call From My Dream","꿈에서 걸려온 전화",main,2020-09-27 00:00:00,n,295494,5235,0
7365,593,"Arisong","Arisong",alternate,2020-09-27 00:00:00,n,139236,8362,0
7366,586,"Parting","Parting",alternate,2020-09-27 00:00:00,n,606511,32695,0
7367,679,"Ddalala","Ddalala",alternate,2020-09-27 00:00:00,n,117589,5776,0
48583,4673,"Bonfire","Bonfire",main,2020-09-27 00:00:00,n,2068500,18458,0
7368,593,"Arisong","Arisong",alternate,2020-09-27 00:00:00,n,111272,9241,0
7369,255,"How\'s your night","너의 밤은 어때",main,2020-09-27 00:00:00,n,294027,6005,117
7370,516,"Bul Reo Bwa do","불러봐도",main,2020-09-27 00:00:00,n,176391,9281,0
7371,288,"Any","아니",main,2020-09-27 00:00:00,n,47816605,1610414,0
19408,1540,"A Call From My Dream","꿈에서 걸려온 전화",duplicate,2020-09-27 00:00:00,n,22860,1209,0
9460,830,"Midnight","밤하늘의 저 별처럼",main,2020-09-27 00:00:00,n,2099646,18433,248
75260,8610,"ON MY OWN","ON MY OWN",duplicate,2020-09-27 00:00:00,n,55891,2679,0
7944,662,"Enough","Enough",main,2020-09-28 00:00:00,n,173202,8030,0
9770,114,"Beautiful","Beautiful",main,2020-09-28 00:00:00,n,1076192,10134,0
59180,4426,"Bad Boy","Bad Boy",duplicate,2020-09-28 00:00:00,n,2400328,129105,0
9773,114,"Beautiful","Beautiful",alternate,2020-09-28 00:00:00,n,121978,1341,0
47971,5860,"Hi Q6ix - Hello Summer","Hi Q6ix - Hello Summer",alternate,2020-09-28 00:00:00,n,6338,330,0
28782,4426,"Bad Boy","Bad Boy",main,2020-09-28 00:00:00,n,3378483,0,0
14750,1081,"Dreamy Alarm","꿈 같은 알람",main,2020-09-28 00:00:00,n,288442,15415,0
17842,289,"Shine On You","그렇게 넌 내게 빛나",main,2020-09-28 00:00:00,n,4272576,68316,0
7374,610,"I love you","I love you",alternate,2020-09-28 00:00:00,n,13771097,579036,0
7375,683,"Flying At Night","야간비행",main,2020-09-28 00:00:00,n,253483,19324,0
7376,467,"La Di Da","La Di Da",alternate,2020-09-28 00:00:00,n,15805157,423555,0
7377,190,"No Love","No Love",main,2020-09-28 00:00:00,n,3605052,167916,0
7378,467,"La Di Da","La Di Da",alternate,2020-09-28 00:00:00,n,15451480,364874,0
7379,678,"Flamingo","Flamingo",alternate,2020-09-28 00:00:00,n,14229,1448,0
7393,684,"Drum","Drum",alternate,2020-09-28 00:00:00,n,229392,34123,0
7655,461,"Serendipity","우연일까",main,2020-09-28 00:00:00,n,478849,13207,0
49678,6069,"305 LICK","305 LICK",main,2020-09-29 00:00:00,n,424202,7717,0
67345,7924,"Generation","세대",main,2020-09-29 00:00:00,n,166360,2938,0
9033,771,"Island","Island",main,2020-09-29 00:00:00,n,1535806,43782,0
18768,98,"heart","마음",main,2020-09-29 00:00:00,n,509808,7015,1702
19028,1464,"Shiny Blue","내 마음은 하늘",main,2020-09-29 00:00:00,n,317227,0,0
31645,1856,"Dynamite","다이너마이트",main,2020-09-29 00:00:00,n,766,41,0
7380,190,"No Love","No Love",alternate,2020-09-29 00:00:00,n,337447,21864,0
7381,306,"Dynamite","다이너마이트",main,2020-09-29 00:00:00,n,4120321,418278,0
7382,213,"Light","Light",alternate,2020-09-29 00:00:00,n,51583,6848,0
7385,490,"What If","왓 이프",main,2020-09-29 00:00:00,n,1181339,18689,0
43498,1407,"Walkin\'","Walkin\'",main,2020-09-29 00:00:00,n,8125,365,0
73275,8447,"Why Are U OK?","Why Are U OK?",main,2020-09-30 00:00:00,n,278472,10027,0
7383,200,"#GirlsSpkOut","#GirlsSpkOut",main,2020-09-30 00:00:00,n,5067459,305513,0
9175,661,"Open Mind","Open Mind",alternate,2020-09-30 00:00:00,n,365969,71120,0
7384,683,"Think of Dawn","Think of Dawn",alternate,2020-09-30 00:00:00,n,149179,17479,0
34777,3601,"Baby","아가야",main,2020-09-30 00:00:00,n,90544,1110,0
34778,3601,"Baby","아가야",alternate,2020-09-30 00:00:00,n,57299,1140,0
7388,293,"Made For Two","Made For Two",alternate,2020-09-30 00:00:00,n,29092,6512,0
17654,454,"Airplane","Airplane",main,2020-09-30 00:00:00,n,81653,15538,0
12078,332,"Favorite Boys","Favorite Boys",alternate,2020-10-01 00:00:00,n,355620,43038,0
32195,190,"No Love","No Love",alternate,2020-10-01 00:00:00,n,108026,11902,0
13253,1047,"Why Has Your Love Changed","왜 변하니",main,2020-10-01 00:00:00,n,1630501,4730,0
14550,283,"Make or Break","Make or Break",main,2020-10-01 00:00:00,n,386733,0,0
7387,674,"Oh Ya Ya Ya","Oh Ya Ya Ya",alternate,2020-10-01 00:00:00,n,15392,1838,0
19616,552,"Beautiful","Beautiful",main,2020-10-02 00:00:00,n,55250,9832,0
7390,31,"Lovesick Girls","러브식 걸즈",main,2020-10-02 00:00:00,n,833755676,16063960,4843
53726,610,"I love you","사랑해",alternate,2020-10-02 00:00:00,n,8462714,508426,0
7391,679,"Ddalala","Ddalala",alternate,2020-10-02 00:00:00,n,21278,2941,0
7392,213,"Light","Light",alternate,2020-10-02 00:00:00,n,24641,2225,0
14560,463,"TO THE BEAT","춤을 춰",main,2020-10-02 00:00:00,n,1287208,118174,0
7414,283,"The Stealer","The Stealer",alternate,2020-10-02 00:00:00,n,2035797,0,0
10285,792,"Just Like the Rain","Just Like the Rain",main,2020-10-03 00:00:00,n,1800730,51357,0
10541,792,"Just Like the Rain","Just Like the Rain",duplicate,2020-10-03 00:00:00,n,187339,8478,0
66509,7914,"Nothing but Rain","하루 종일 비가 내리고",main,2020-10-04 00:00:00,n,7767,409,0
7396,610,"BLT","BLT",main,2020-10-04 00:00:00,n,13691357,452490,0
7397,460,"Be In Love","Be In Love",main,2020-10-04 00:00:00,n,2250698,214670,0
7404,283,"The Stealer","The Stealer",alternate,2020-10-04 00:00:00,n,460770,33641,0
43517,555,"By Your Side","By Your Side",main,2020-10-04 00:00:00,n,9038,667,0
9478,815,"Spotlight","Spotlight",main,2020-10-05 00:00:00,n,1575544,64953,0
20015,2647,"Yayou Hoi","야유회",main,2020-10-05 00:00:00,n,792551,26070,0
46026,671,"Mirage","Mirage",main,2020-10-05 00:00:00,n,46091,4265,0
7398,685,"Twilight","Twilight",main,2020-10-05 00:00:00,n,17573464,267223,0
7399,685,"Twilight","Twilight",duplicate,2020-10-05 00:00:00,n,2427576,148656,0
7400,270,"Shine Together","손잡아 줄게",main,2020-10-05 00:00:00,n,8385892,110156,0
7401,151,"Drive","드라이브",main,2020-10-05 00:00:00,n,1542291,56913,0
7402,270,"Shine Together","손잡아 줄게",duplicate,2020-10-05 00:00:00,n,161161,14175,0
14592,683,"Reborn","Reborn",main,2020-10-06 00:00:00,n,164602,14490,0
7689,13,"When We Were In Love","When We Were In Love",alternate,2020-10-06 00:00:00,n,2425730,30007,0
11850,25,"happy","happy",main,2020-10-06 00:00:00,n,1202701,44665,28
53651,6587,"Dear.","Dear.",main,2020-10-06 00:00:00,n,1814,74,0
7575,411,"Initial S","Initial S",main,2020-10-06 00:00:00,n,207040,9290,0
16567,526,"Better Days","Better Days",main,2020-10-06 00:00:00,n,5589906,0,0
17094,1360,"Dead Roses","Dead Roses",main,2020-10-06 00:00:00,n,112844,4172,0
59609,7263,"And after that","그리고 그 후",main,2020-10-06 00:00:00,n,12059,122,0
7403,467,"La Di Da","La Di Da",alternate,2020-10-06 00:00:00,n,926876,44976,0
7666,128,"Brave Enough","Brave Enough",main,2020-10-06 00:00:00,n,1065618,18867,0
14583,332,"Baby Tonight","Baby Tonight",alternate,2020-10-06 00:00:00,n,438988,22386,0
14584,332,"How You Like That","How You Like That",main,2020-10-06 00:00:00,n,2140873,159714,0
18431,1457,"FROM BIRTH","태교부터",main,2020-10-06 00:00:00,n,1208475,14901,0
7446,283,"The Stealer","The Stealer",alternate,2020-10-07 00:00:00,n,1218976,0,0
7469,337,"Beware","비웨어",main,2020-10-07 00:00:00,n,19119776,436037,0
7470,319,"Pump it up","Pump it up",main,2020-10-07 00:00:00,n,5838810,136120,0
7471,685,"Twilight","Twilight",alternate,2020-10-07 00:00:00,n,1147271,60847,0
7472,319,"Pump it up","Pump it up",duplicate,2020-10-07 00:00:00,n,4381416,31701,0
7473,686,"Hmph!","흥칫뿡",main,2020-10-07 00:00:00,n,8410761,161778,0
7474,686,"Hmph!","흥칫뿡",duplicate,2020-10-07 00:00:00,n,341690,18589,0
7482,687,"Eyes on you","Eyes on you",main,2020-10-07 00:00:00,n,834656,40073,0
18833,1482,"Brother","브라더",main,2020-10-07 00:00:00,n,226166,4357,0
62615,7694,"Dior Socks","Dior Socks",main,2020-10-07 00:00:00,n,1039812,8614,0
9890,846,"Ambition","Ambition",main,2020-10-07 00:00:00,n,1270589,128862,0
59179,1022,"Follow Me","팔로우해봐",alternate,2020-10-08 00:00:00,n,16799,926,0
7477,271,"Cool","쿨",main,2020-10-08 00:00:00,n,17235976,295046,0
7478,31,"Lovesick Girls","Lovesick Girls",alternate,2020-10-08 00:00:00,n,330724708,5708962,0
7479,123,"Daystar","내 마음을 누르는 일",main,2020-10-08 00:00:00,n,2027399,105840,29
7480,271,"Cool","쿨",duplicate,2020-10-08 00:00:00,n,711831,37972,0
7481,235,"Bon Boyage","Bon Boyage",main,2020-10-08 00:00:00,n,26979,1220,0
75900,8610,"ON MY OWN","ON MY OWN",main,2020-10-08 00:00:00,n,148642,2978,0
12788,998,"A Wishless Mind","바랄 수 없는 마음",main,2020-10-08 00:00:00,n,61906,451,0
35574,149,"Déjà Vu","무대로",main,2020-10-08 00:00:00,n,25446082,986382,0
7483,536,"Dawndididawn","던디리던",main,2020-10-09 00:00:00,n,38314655,1404256,0
7484,686,"Hmph!","Hmph!",alternate,2020-10-09 00:00:00,n,594699,11352,0
7485,685,"Twilight","Twilight",alternate,2020-10-09 00:00:00,n,486479,15289,0
7486,271,"Cool","Cool",alternate,2020-10-09 00:00:00,n,863624,45443,0
7487,319,"Pump it up","Pump it up",alternate,2020-10-09 00:00:00,n,73924,8594,0
7488,467,"La Di Da","La Di Da",alternate,2020-10-09 00:00:00,n,267062,18992,0
11079,916,"Survive","Survive",alternate,2020-10-09 00:00:00,n,17837,1585,0
39242,1425,"A Wild Flower","야화",main,2020-10-09 00:00:00,n,6032,279,0
38481,528,"Thinking Out Loud","Thinking Out Loud",main,2020-10-09 00:00:00,n,3129037,68297,0
7534,198,"Criminal","크리미널",main,2020-10-09 00:00:00,n,627316,89370,0
9889,846,"Smoky","Smoky",main,2020-10-09 00:00:00,n,2787016,190691,0
39092,3020,"blind date","소개팅 날",main,2020-10-09 00:00:00,n,82837,1635,0
48582,4673,"Dynamite","다이너마이트",main,2020-10-09 00:00:00,n,2717343,29860,0
20183,150,"Misfit","Misfit",main,2020-10-09 00:00:00,n,50340664,1524529,0
12075,332,"Don\'t Let Me Down","Don\'t Let Me Down",main,2020-10-10 00:00:00,n,202554,24330,0
60721,7364,"T3T..","그날에",main,2020-10-10 00:00:00,n,6325,353,0
53064,6532,"In The Dark","In The Dark",main,2020-10-10 00:00:00,n,58453,4718,0
7531,279,"Feel Good (Secret Code)","Feel Good (Secret Code)",alternate,2020-10-10 00:00:00,n,2604576,59692,0
7532,271,"Cool","Cool",alternate,2020-10-10 00:00:00,n,978560,49880,0
8815,763,"Poison","Poison",main,2020-10-10 00:00:00,n,380602,23677,0
7802,688,"Don\'t touch me","Don\'t touch me",alternate,2020-10-10 00:00:00,n,5485567,154855,0
7548,685,"Twilight","Twilight",alternate,2020-10-10 00:00:00,n,421786,30919,0
11940,951,"I\'m more afraid","I\'m more afraid",main,2020-10-10 00:00:00,n,61010,584,0
7616,539,"Don\'t you forget","기억해요",main,2020-10-10 00:00:00,n,71501,1161,0
14539,536,"Dawndididawn","Dawndididawn",alternate,2020-10-10 00:00:00,n,939866,101862,0
17141,1356,"Jumping To You","Jumping To You",main,2020-10-10 00:00:00,n,20558,789,0
10801,588,"Tomboy","Tomboy",main,2020-10-11 00:00:00,n,322715,29246,0
10400,485,"Framed","누명",main,2020-10-11 00:00:00,n,74524,3109,0
8397,536,"Dawndididawn","Dawndididawn",alternate,2020-10-11 00:00:00,n,2266949,141734,0
